Starting iterations...
steps: 8999975, episodes: 360000, mean episode reward: 66.91861643682726, time: 117.626
steps: 9024975, episodes: 361000, mean episode reward: 60.325065238358135, time: 118.389
steps: 9049975, episodes: 362000, mean episode reward: 50.94898132444592, time: 117.841
steps: 9074975, episodes: 363000, mean episode reward: 45.37412629484004, time: 116.843
steps: 9099975, episodes: 364000, mean episode reward: 32.144391960718835, time: 118.101
steps: 9124975, episodes: 365000, mean episode reward: 31.380386689192463, time: 118.152
steps: 9149975, episodes: 366000, mean episode reward: 31.454678998675693, time: 118.764
steps: 9174975, episodes: 367000, mean episode reward: 32.65341528461804, time: 117.185
steps: 9199975, episodes: 368000, mean episode reward: 38.44552050815128, time: 116.918
steps: 9224975, episodes: 369000, mean episode reward: 37.50535726787284, time: 117.396
steps: 9249975, episodes: 370000, mean episode reward: 33.07195851079234, time: 117.209
steps: 9274975, episodes: 371000, mean episode reward: 41.033010271937364, time: 117.437
steps: 9299975, episodes: 372000, mean episode reward: 17.009547527248284, time: 123.886
steps: 9324975, episodes: 373000, mean episode reward: 30.36049407469318, time: 120.483
